track_id,user_id,skip_flag,genre,tempo,danceability,energy,valence,popularity,release_year,audio_path,spectrogram_path
track_00013,user_00029,0,hiphop,74.57755912480818,0.4939908192445189,0.3298612123327853,0.1445241888660469,67,1998,data/audio/track_00013.npy,data/spectrograms/track_00013.npy
track_00013,user_00092,1,hiphop,74.57755912480818,0.4939908192445189,0.3298612123327853,0.1445241888660469,67,1998,data/audio/track_00013.npy,data/spectrograms/track_00013.npy
track_00014,user_00067,0,pop,135.00070406295583,0.0228038710296974,0.9585592132414452,0.4823034369429002,46,2018,data/audio/track_00014.npy,data/spectrograms/track_00014.npy
track_00015,user_00002,0,rock,132.89008576136828,0.4734894010569538,0.2669756630918936,0.3315689973425522,49,2011,data/audio/track_00015.npy,data/spectrograms/track_00015.npy
track_00016,user_00073,0,pop,168.57768490237433,0.1402490889986107,0.5540361435390494,0.1085757411354435,66,2015,data/audio/track_00016.npy,data/spectrograms/track_00016.npy
track_00017,user_00082,0,rock,81.85150405514862,0.916011845137608,0.2302139908948808,0.0374125561761797,72,1999,data/audio/track_00017.npy,data/spectrograms/track_00017.npy
track_00018,user_00053,0,latin,104.88527821049868,0.952899395069745,0.2909178381401186,0.5150571292317145,90,2002,data/audio/track_00018.npy,data/spectrograms/track_00018.npy
track_00018,user_00004,0,latin,104.88527821049868,0.952899395069745,0.2909178381401186,0.5150571292317145,90,2002,data/audio/track_00018.npy,data/spectrograms/track_00018.npy
track_00019,user_00033,1,rock,168.08449928804055,0.7486080194569492,0.8907924908785249,0.8934466396978632,11,2010,data/audio/track_00019.npy,data/spectrograms/track_00019.npy
track_00020,user_00083,1,hiphop,80.39133348676668,0.746789611349026,0.2624605159228647,0.9368131505337792,66,2023,data/audio/track_00020.npy,data/spectrograms/track_00020.npy
track_00021,user_00049,1,latin,89.7195138973513,0.5993827915208435,0.8745620408374645,0.1964346657145732,28,2004,data/audio/track_00021.npy,data/spectrograms/track_00021.npy
track_00021,user_00050,1,latin,89.7195138973513,0.5993827915208435,0.8745620408374645,0.1964346657145732,28,2004,data/audio/track_00021.npy,data/spectrograms/track_00021.npy
track_00022,user_00041,0,latin,95.26216329987408,0.131822217786521,0.6776586736128575,0.1218325046285311,29,2010,data/audio/track_00022.npy,data/spectrograms/track_00022.npy
track_00022,user_00019,0,latin,95.26216329987408,0.131822217786521,0.6776586736128575,0.1218325046285311,29,2010,data/audio/track_00022.npy,data/spectrograms/track_00022.npy
track_00023,user_00050,0,latin,151.2882404307096,0.1310577515573132,0.1237538036503446,0.9275625510065076,8,2006,data/audio/track_00023.npy,data/spectrograms/track_00023.npy
track_00024,user_00014,1,indie,101.50908495702603,0.9248084293120272,0.0248594913862563,0.5551980423268247,66,1999,data/audio/track_00024.npy,data/spectrograms/track_00024.npy
track_00024,user_00000,0,indie,101.50908495702603,0.9248084293120272,0.0248594913862563,0.5551980423268247,66,1999,data/audio/track_00024.npy,data/spectrograms/track_00024.npy
track_00025,user_00082,0,pop,172.63255437602322,0.8043609156129707,0.4673816015552915,0.7847634492521874,96,2020,data/audio/track_00025.npy,data/spectrograms/track_00025.npy
track_00026,user_00092,0,edm,95.59048161630771,0.5307695905990535,0.6060158207000109,0.8677389537760112,75,2013,data/audio/track_00026.npy,data/spectrograms/track_00026.npy
track_00027,user_00010,1,rnb,165.42396949275573,0.4538968820762997,0.2478395629513581,0.2366623629975811,42,2024,data/audio/track_00027.npy,data/spectrograms/track_00027.npy
track_00027,user_00047,1,rnb,165.42396949275573,0.4538968820762997,0.2478395629513581,0.2366623629975811,42,2024,data/audio/track_00027.npy,data/spectrograms/track_00027.npy
track_00028,user_00015,1,hiphop,160.71306095019756,0.3103346739240744,0.1438719329711426,0.9209704724874502,59,2012,data/audio/track_00028.npy,data/spectrograms/track_00028.npy
track_00028,user_00054,1,hiphop,160.71306095019756,0.3103346739240744,0.1438719329711426,0.9209704724874502,59,2012,data/audio/track_00028.npy,data/spectrograms/track_00028.npy
track_00029,user_00050,0,edm,89.2105618029438,0.0533819326271753,0.5911438161109712,0.6807145267995064,2,2019,data/audio/track_00029.npy,data/spectrograms/track_00029.npy
track_00029,user_00079,1,edm,89.2105618029438,0.0533819326271753,0.5911438161109712,0.6807145267995064,2,2019,data/audio/track_00029.npy,data/spectrograms/track_00029.npy
track_00030,user_00037,0,edm,89.96482505561765,0.236744871104396,0.2493875758322118,0.5712326517427727,85,2023,data/audio/track_00030.npy,data/spectrograms/track_00030.npy
track_00031,user_00023,0,rnb,81.18390931940876,0.8334585537885597,0.0519618664651042,0.924841869018062,68,1997,data/audio/track_00031.npy,data/spectrograms/track_00031.npy
track_00031,user_00097,0,rnb,81.18390931940876,0.8334585537885597,0.0519618664651042,0.924841869018062,68,1997,data/audio/track_00031.npy,data/spectrograms/track_00031.npy
track_00032,user_00078,0,latin,140.67316035951023,0.778996354578129,0.134552208413147,0.5360680359476373,32,2010,data/audio/track_00032.npy,data/spectrograms/track_00032.npy
track_00032,user_00038,1,latin,140.67316035951023,0.778996354578129,0.134552208413147,0.5360680359476373,32,2010,data/audio/track_00032.npy,data/spectrograms/track_00032.npy
track_00033,user_00043,0,rock,85.37452520493525,0.4778772740237458,0.416889368594885,0.2325699405288737,33,2006,data/audio/track_00033.npy,data/spectrograms/track_00033.npy
track_00034,user_00084,0,edm,102.65641220284138,0.9488579267153404,0.916348019538178,0.4809104283000786,37,2018,data/audio/track_00034.npy,data/spectrograms/track_00034.npy
track_00034,user_00020,0,edm,102.65641220284138,0.9488579267153404,0.916348019538178,0.4809104283000786,37,2018,data/audio/track_00034.npy,data/spectrograms/track_00034.npy
track_00035,user_00013,0,indie,139.62093921943827,0.2881556141824617,0.7348931623102908,0.2024045931257183,80,2012,data/audio/track_00035.npy,data/spectrograms/track_00035.npy
track_00035,user_00063,0,indie,139.62093921943827,0.2881556141824617,0.7348931623102908,0.2024045931257183,80,2012,data/audio/track_00035.npy,data/spectrograms/track_00035.npy
track_00036,user_00078,0,rnb,79.29425407058723,0.935939822700626,0.1374079300378021,0.9588802459090804,9,2000,data/audio/track_00036.npy,data/spectrograms/track_00036.npy
track_00037,user_00000,0,hiphop,174.06297690990633,0.2533833538391872,0.5900758953583092,0.0950491975644012,52,2013,data/audio/track_00037.npy,data/spectrograms/track_00037.npy
track_00038,user_00011,1,indie,127.4894953064435,0.7639233900065879,0.7992447165120666,0.4921532155754291,57,2002,data/audio/track_00038.npy,data/spectrograms/track_00038.npy
track_00038,user_00072,0,indie,127.4894953064435,0.7639233900065879,0.7992447165120666,0.4921532155754291,57,2002,data/audio/track_00038.npy,data/spectrograms/track_00038.npy
track_00039,user_00027,1,latin,116.04691308694174,0.7743214161418432,0.6712314133085926,0.3336377583282381,8,2017,data/audio/track_00039.npy,data/spectrograms/track_00039.npy
track_00039,user_00053,1,latin,116.04691308694174,0.7743214161418432,0.6712314133085926,0.3336377583282381,8,2017,data/audio/track_00039.npy,data/spectrograms/track_00039.npy
track_00040,user_00093,0,rnb,86.25617097964108,0.936127463375744,0.4379040371987532,0.3833198227774098,31,1998,data/audio/track_00040.npy,data/spectrograms/track_00040.npy
track_00040,user_00061,0,rnb,86.25617097964108,0.936127463375744,0.4379040371987532,0.3833198227774098,31,1998,data/audio/track_00040.npy,data/spectrograms/track_00040.npy
track_00041,user_00012,0,rnb,178.52946994167542,0.7177602360036435,0.9511946600038412,0.1184785772170413,47,2003,data/audio/track_00041.npy,data/spectrograms/track_00041.npy
track_00042,user_00001,0,latin,145.47060016159938,0.0123026858886028,0.4543179618417465,0.8253995111963212,43,2003,data/audio/track_00042.npy,data/spectrograms/track_00042.npy
track_00043,user_00010,0,hiphop,155.94234389746674,0.1105884109961105,0.9970346578375732,0.8792000243077452,30,2015,data/audio/track_00043.npy,data/spectrograms/track_00043.npy
track_00044,user_00085,1,hiphop,143.22532097171907,0.650125015558797,0.0904407269841327,0.8970333988966253,86,1995,data/audio/track_00044.npy,data/spectrograms/track_00044.npy
track_00045,user_00080,1,pop,170.17020498439737,0.6562690393274901,0.0361627104946962,0.0054298341287004,77,1999,data/audio/track_00045.npy,data/spectrograms/track_00045.npy
track_00045,user_00028,1,pop,170.17020498439737,0.6562690393274901,0.0361627104946962,0.0054298341287004,77,1999,data/audio/track_00045.npy,data/spectrograms/track_00045.npy
track_00046,user_00020,1,rnb,158.10602390058438,0.9277954301722804,0.7721083991043806,0.6981207839786372,84,2019,data/audio/track_00046.npy,data/spectrograms/track_00046.npy
track_00047,user_00001,0,rnb,125.49840892122852,0.7451881283288445,0.6300118445763987,0.851131099761935,44,1999,data/audio/track_00047.npy,data/spectrograms/track_00047.npy
track_00047,user_00027,0,rnb,125.49840892122852,0.7451881283288445,0.6300118445763987,0.851131099761935,44,1999,data/audio/track_00047.npy,data/spectrograms/track_00047.npy
track_00048,user_00037,1,rock,137.26979665747766,0.0545003149912955,0.6163089699275328,0.042350551580167,21,2021,data/audio/track_00048.npy,data/spectrograms/track_00048.npy
track_00048,user_00009,0,rock,137.26979665747766,0.0545003149912955,0.6163089699275328,0.042350551580167,21,2021,data/audio/track_00048.npy,data/spectrograms/track_00048.npy
track_00049,user_00041,0,hiphop,120.44167067043388,0.784080948341408,0.6364083421077769,0.5724131499586373,44,1999,data/audio/track_00049.npy,data/spectrograms/track_00049.npy
track_00049,user_00057,0,hiphop,120.44167067043388,0.784080948341408,0.6364083421077769,0.5724131499586373,44,1999,data/audio/track_00049.npy,data/spectrograms/track_00049.npy
track_00050,user_00094,1,pop,173.46538506650705,0.148438989920058,0.5083527384469421,0.4040343907407659,91,2009,data/audio/track_00050.npy,data/spectrograms/track_00050.npy
track_00051,user_00058,1,edm,117.0693535049485,0.6109875470366283,0.634629117418263,0.4118108965855702,27,1999,data/audio/track_00051.npy,data/spectrograms/track_00051.npy
track_00051,user_00092,0,edm,117.0693535049485,0.6109875470366283,0.634629117418263,0.4118108965855702,27,1999,data/audio/track_00051.npy,data/spectrograms/track_00051.npy
track_00052,user_00065,1,indie,122.15459425991874,0.2255928682042109,0.5724579331221157,0.5657719004319209,3,2012,data/audio/track_00052.npy,data/spectrograms/track_00052.npy
track_00052,user_00024,1,indie,122.15459425991874,0.2255928682042109,0.5724579331221157,0.5657719004319209,3,2012,data/audio/track_00052.npy,data/spectrograms/track_00052.npy
track_00053,user_00092,0,rnb,117.4560014697879,0.6260124809410571,0.3606573344502543,0.5127392446067582,78,2019,data/audio/track_00053.npy,data/spectrograms/track_00053.npy
track_00054,user_00086,1,pop,127.2302626214626,0.7998704107638365,0.3144506917442012,0.8373823623450686,38,2009,data/audio/track_00054.npy,data/spectrograms/track_00054.npy
track_00055,user_00082,0,rnb,100.86725797470216,0.3341300405015458,0.1729944451915938,0.3138933698019892,84,1996,data/audio/track_00055.npy,data/spectrograms/track_00055.npy
track_00056,user_00044,1,rock,110.9487730510703,0.1536128990606348,0.6008404079450809,0.1196725558648943,50,2005,data/audio/track_00056.npy,data/spectrograms/track_00056.npy
track_00056,user_00077,0,rock,110.9487730510703,0.1536128990606348,0.6008404079450809,0.1196725558648943,50,2005,data/audio/track_00056.npy,data/spectrograms/track_00056.npy
track_00057,user_00071,0,rnb,147.5947002032414,0.3878416951636497,0.6408886345861594,0.0107276449756762,67,2001,data/audio/track_00057.npy,data/spectrograms/track_00057.npy
track_00057,user_00016,0,rnb,147.5947002032414,0.3878416951636497,0.6408886345861594,0.0107276449756762,67,2001,data/audio/track_00057.npy,data/spectrograms/track_00057.npy
track_00058,user_00083,0,rnb,131.1566370831293,0.8390697308817134,0.9903216643262726,0.1415958885687747,50,2008,data/audio/track_00058.npy,data/spectrograms/track_00058.npy
track_00059,user_00029,0,pop,121.62596276094412,0.1506729738132401,0.1809266522308681,0.907103622156215,75,2023,data/audio/track_00059.npy,data/spectrograms/track_00059.npy
track_00060,user_00040,0,rnb,134.50896903162754,0.4932899758506666,0.084115334556882,0.2436674540557135,84,2020,data/audio/track_00060.npy,data/spectrograms/track_00060.npy
track_00060,user_00067,1,rnb,134.50896903162754,0.4932899758506666,0.084115334556882,0.2436674540557135,84,2020,data/audio/track_00060.npy,data/spectrograms/track_00060.npy
track_00061,user_00036,0,rock,110.32692234258737,0.5395274352616787,0.338456483297326,0.8444788732871865,33,2009,data/audio/track_00061.npy,data/spectrograms/track_00061.npy
track_00061,user_00050,0,rock,110.32692234258737,0.5395274352616787,0.338456483297326,0.8444788732871865,33,2009,data/audio/track_00061.npy,data/spectrograms/track_00061.npy
track_00062,user_00062,1,pop,163.5301728717094,0.3405907955915243,0.4988169585314852,0.5314110410045777,51,1998,data/audio/track_00062.npy,data/spectrograms/track_00062.npy
track_00063,user_00059,1,rock,107.27411991705657,0.1916030096626998,0.0248231317985725,0.9274604585040268,63,2015,data/audio/track_00063.npy,data/spectrograms/track_00063.npy
track_00064,user_00065,0,latin,100.58243172608952,0.7030334656988926,0.633769773069263,0.9818059475425356,80,2013,data/audio/track_00064.npy,data/spectrograms/track_00064.npy
track_00065,user_00055,0,rnb,175.95323459043175,0.7820051707381772,0.8668014382619265,0.1141040711836371,90,2010,data/audio/track_00065.npy,data/spectrograms/track_00065.npy
track_00065,user_00041,0,rnb,175.95323459043175,0.7820051707381772,0.8668014382619265,0.1141040711836371,90,2010,data/audio/track_00065.npy,data/spectrograms/track_00065.npy
track_00066,user_00077,0,pop,101.70510700366958,0.7337534974379162,0.7499835379352686,0.3464928613130488,96,1995,data/audio/track_00066.npy,data/spectrograms/track_00066.npy
track_00066,user_00087,0,pop,101.70510700366958,0.7337534974379162,0.7499835379352686,0.3464928613130488,96,1995,data/audio/track_00066.npy,data/spectrograms/track_00066.npy
track_00067,user_00092,0,rock,177.5708676981224,0.4115760021940599,0.7936821505599726,0.084819272311832,98,2001,data/audio/track_00067.npy,data/spectrograms/track_00067.npy
track_00068,user_00000,0,rnb,74.06677999212917,0.3727023413067342,0.0486984723138512,0.109282291114558,93,2015,data/audio/track_00068.npy,data/spectrograms/track_00068.npy
track_00068,user_00086,0,rnb,74.06677999212917,0.3727023413067342,0.0486984723138512,0.109282291114558,93,2015,data/audio/track_00068.npy,data/spectrograms/track_00068.npy
track_00069,user_00053,1,latin,75.38600808056071,0.2345351504412985,0.6218977733752458,0.8581253046248232,44,1995,data/audio/track_00069.npy,data/spectrograms/track_00069.npy
track_00069,user_00002,0,latin,75.38600808056071,0.2345351504412985,0.6218977733752458,0.8581253046248232,44,1995,data/audio/track_00069.npy,data/spectrograms/track_00069.npy
track_00070,user_00044,1,latin,143.87740897414446,0.2376583633605973,0.8527811296319127,0.3480314234095143,77,2020,data/audio/track_00070.npy,data/spectrograms/track_00070.npy
track_00071,user_00099,1,rnb,167.5213318389056,0.1875936819394913,0.0848115912357631,0.3419269385456603,39,2008,data/audio/track_00071.npy,data/spectrograms/track_00071.npy
track_00071,user_00077,1,rnb,167.5213318389056,0.1875936819394913,0.0848115912357631,0.3419269385456603,39,2008,data/audio/track_00071.npy,data/spectrograms/track_00071.npy
track_00072,user_00049,1,edm,133.2359122585337,0.9975800372629172,0.7008810101206585,0.5952128404133717,40,1996,data/audio/track_00072.npy,data/spectrograms/track_00072.npy
track_00073,user_00044,0,latin,110.19163095190468,0.0671666688477669,0.2019790376887815,0.0176687809999122,30,2008,data/audio/track_00073.npy,data/spectrograms/track_00073.npy
track_00073,user_00042,0,latin,110.19163095190468,0.0671666688477669,0.2019790376887815,0.0176687809999122,30,2008,data/audio/track_00073.npy,data/spectrograms/track_00073.npy
track_00074,user_00098,0,latin,129.49423006394463,0.2845408751118252,0.8969967987729952,0.2350971168806594,56,2004,data/audio/track_00074.npy,data/spectrograms/track_00074.npy
track_00074,user_00074,0,latin,129.49423006394463,0.2845408751118252,0.8969967987729952,0.2350971168806594,56,2004,data/audio/track_00074.npy,data/spectrograms/track_00074.npy
track_00075,user_00025,0,pop,102.9321620666308,0.2413720616266629,0.3224923471686652,0.1554415640834224,34,2021,data/audio/track_00075.npy,data/spectrograms/track_00075.npy
track_00076,user_00078,1,rnb,118.22248844426122,0.4762573085867256,0.9947017489350248,0.6745974769790241,79,2002,data/audio/track_00076.npy,data/spectrograms/track_00076.npy
track_00077,user_00093,1,latin,131.83878071113296,0.1018941573145448,0.6529221265639984,0.955349428187811,77,2010,data/audio/track_00077.npy,data/spectrograms/track_00077.npy
track_00078,user_00005,1,rock,74.51870026353316,0.2460666115049384,0.0655304339183824,0.4551178424117623,95,2002,data/audio/track_00078.npy,data/spectrograms/track_00078.npy
track_00079,user_00015,1,rock,112.2954815788921,0.0605284508265361,0.6981897256099134,0.2070205415248119,97,2004,data/audio/track_00079.npy,data/spectrograms/track_00079.npy
track_00080,user_00078,0,edm,164.90410201149658,0.0012330625119081,0.5081673558128751,0.4895020065072081,0,1995,data/audio/track_00080.npy,data/spectrograms/track_00080.npy
track_00080,user_00052,1,edm,164.90410201149658,0.0012330625119081,0.5081673558128751,0.4895020065072081,0,1995,data/audio/track_00080.npy,data/spectrograms/track_00080.npy
track_00081,user_00004,0,edm,96.6731138331166,0.4798634005510651,0.6832583576588129,0.2282528754634205,26,2017,data/audio/track_00081.npy,data/spectrograms/track_00081.npy
track_00082,user_00081,1,pop,148.27138457564556,0.150454011557474,0.0473740200054818,0.1382053716385307,2,2022,data/audio/track_00082.npy,data/spectrograms/track_00082.npy
track_00083,user_00085,0,rnb,138.21642152911258,0.2416389087390857,0.5692120504306768,0.5901953827661262,3,2015,data/audio/track_00083.npy,data/spectrograms/track_00083.npy
track_00084,user_00090,1,rock,87.90178347154533,0.772937388135284,0.8554915417905857,0.2542634837541573,24,2022,data/audio/track_00084.npy,data/spectrograms/track_00084.npy
track_00085,user_00031,1,hiphop,159.4475280402124,0.3183991178284596,0.799213522241491,0.6007339188626425,98,2003,data/audio/track_00085.npy,data/spectrograms/track_00085.npy
track_00085,user_00086,1,hiphop,159.4475280402124,0.3183991178284596,0.799213522241491,0.6007339188626425,98,2003,data/audio/track_00085.npy,data/spectrograms/track_00085.npy
track_00086,user_00089,0,rnb,72.09375625992352,0.165487757581775,0.7251833208508688,0.7080912356835879,2,2004,data/audio/track_00086.npy,data/spectrograms/track_00086.npy
track_00087,user_00092,0,pop,83.86289759212892,0.1437186614555341,0.6930954269297015,0.172943936442078,79,2010,data/audio/track_00087.npy,data/spectrograms/track_00087.npy
track_00087,user_00001,0,pop,83.86289759212892,0.1437186614555341,0.6930954269297015,0.172943936442078,79,2010,data/audio/track_00087.npy,data/spectrograms/track_00087.npy
track_00088,user_00044,1,hiphop,83.96009730703645,0.8973021997540936,0.8803803001276922,0.5362004131113752,16,2013,data/audio/track_00088.npy,data/spectrograms/track_00088.npy
track_00089,user_00025,0,hiphop,142.9983151326387,0.8362451768426012,0.018160543914364,0.5957137746857274,59,1999,data/audio/track_00089.npy,data/spectrograms/track_00089.npy
track_00089,user_00018,0,hiphop,142.9983151326387,0.8362451768426012,0.018160543914364,0.5957137746857274,59,1999,data/audio/track_00089.npy,data/spectrograms/track_00089.npy
track_00090,user_00051,1,latin,144.53828399597734,0.7257696347154339,0.5669377953193868,0.7584222371847541,55,2016,data/audio/track_00090.npy,data/spectrograms/track_00090.npy
track_00090,user_00003,0,latin,144.53828399597734,0.7257696347154339,0.5669377953193868,0.7584222371847541,55,2016,data/audio/track_00090.npy,data/spectrograms/track_00090.npy
track_00091,user_00096,1,indie,114.87575733966216,0.0940719630893958,0.8896564216753973,0.3950072400405564,79,1999,data/audio/track_00091.npy,data/spectrograms/track_00091.npy
track_00092,user_00064,0,latin,91.94961921894394,0.8589828605577138,0.9125827441419312,0.2121474075233014,34,2009,data/audio/track_00092.npy,data/spectrograms/track_00092.npy
track_00092,user_00037,0,latin,91.94961921894394,0.8589828605577138,0.9125827441419312,0.2121474075233014,34,2009,data/audio/track_00092.npy,data/spectrograms/track_00092.npy
track_00093,user_00050,1,indie,150.42495743180748,0.7829601300260849,0.5699338186415264,0.1046150968047752,77,2022,data/audio/track_00093.npy,data/spectrograms/track_00093.npy
track_00093,user_00009,0,indie,150.42495743180748,0.7829601300260849,0.5699338186415264,0.1046150968047752,77,2022,data/audio/track_00093.npy,data/spectrograms/track_00093.npy
track_00094,user_00034,0,indie,72.5454104040141,0.9792246337072796,0.3771446803556807,0.7193125336908236,93,2021,data/audio/track_00094.npy,data/spectrograms/track_00094.npy
track_00095,user_00039,1,hiphop,115.00539753872768,0.6017747558677085,0.9353813695664948,0.4676402566265965,60,1997,data/audio/track_00095.npy,data/spectrograms/track_00095.npy
track_00096,user_00058,1,hiphop,87.91586506100104,0.6845620733936773,0.3394777542089027,0.9548983918558076,72,2002,data/audio/track_00096.npy,data/spectrograms/track_00096.npy
track_00097,user_00048,0,hiphop,92.22969118100258,0.1857661348710871,0.5220123013665123,0.4684166412467709,88,2008,data/audio/track_00097.npy,data/spectrograms/track_00097.npy
track_00098,user_00077,0,edm,141.77711208279297,0.4955065566286184,0.1106920740296161,0.2524362905495872,13,2003,data/audio/track_00098.npy,data/spectrograms/track_00098.npy
track_00098,user_00090,0,edm,141.77711208279297,0.4955065566286184,0.1106920740296161,0.2524362905495872,13,2003,data/audio/track_00098.npy,data/spectrograms/track_00098.npy
track_00099,user_00074,0,edm,174.82990460447795,0.0718221405028843,0.1377935359278052,0.3044665264760329,22,2011,data/audio/track_00099.npy,data/spectrograms/track_00099.npy
track_00100,user_00029,1,indie,88.18424557040203,0.2532554744001973,0.160312024982258,0.8519331577947986,61,2006,data/audio/track_00100.npy,data/spectrograms/track_00100.npy
track_00100,user_00083,0,indie,88.18424557040203,0.2532554744001973,0.160312024982258,0.8519331577947986,61,2006,data/audio/track_00100.npy,data/spectrograms/track_00100.npy
track_00101,user_00026,0,latin,154.9588286442025,0.2068135275140317,0.941538856738099,0.1206553374436864,40,2001,data/audio/track_00101.npy,data/spectrograms/track_00101.npy
track_00102,user_00074,0,pop,89.74412795806961,0.4135679313099698,0.4498592999441262,0.2452589730232096,87,2016,data/audio/track_00102.npy,data/spectrograms/track_00102.npy
track_00102,user_00033,1,pop,89.74412795806961,0.4135679313099698,0.4498592999441262,0.2452589730232096,87,2016,data/audio/track_00102.npy,data/spectrograms/track_00102.npy
track_00103,user_00045,0,edm,96.927615170516,0.1612540628519241,0.9400190108075148,0.8879888286055799,0,2018,data/audio/track_00103.npy,data/spectrograms/track_00103.npy
track_00103,user_00052,1,edm,96.927615170516,0.1612540628519241,0.9400190108075148,0.8879888286055799,0,2018,data/audio/track_00103.npy,data/spectrograms/track_00103.npy
track_00104,user_00095,1,hiphop,84.49303161812742,0.1256638528685359,0.9522497158456832,0.4820307595863505,83,2023,data/audio/track_00104.npy,data/spectrograms/track_00104.npy
track_00105,user_00040,0,indie,73.30600366372967,0.1189533107402113,0.9168484076291956,0.3215329914823317,20,2022,data/audio/track_00105.npy,data/spectrograms/track_00105.npy
track_00105,user_00066,0,indie,73.30600366372967,0.1189533107402113,0.9168484076291956,0.3215329914823317,20,2022,data/audio/track_00105.npy,data/spectrograms/track_00105.npy
track_00106,user_00005,1,latin,160.01386555742494,0.7416146327315153,0.4687592970139524,0.1528771221263359,18,2019,data/audio/track_00106.npy,data/spectrograms/track_00106.npy
track_00106,user_00005,0,latin,160.01386555742494,0.7416146327315153,0.4687592970139524,0.1528771221263359,18,2019,data/audio/track_00106.npy,data/spectrograms/track_00106.npy
track_00107,user_00000,0,rock,152.59224432193457,0.7936353838623774,0.2119546110805426,0.9237833160931802,79,2010,data/audio/track_00107.npy,data/spectrograms/track_00107.npy
track_00107,user_00028,1,rock,152.59224432193457,0.7936353838623774,0.2119546110805426,0.9237833160931802,79,2010,data/audio/track_00107.npy,data/spectrograms/track_00107.npy
track_00108,user_00031,0,edm,120.40882456901652,0.1290300571820417,0.1523267101575757,0.6322828130302102,28,2009,data/audio/track_00108.npy,data/spectrograms/track_00108.npy
track_00108,user_00071,0,edm,120.40882456901652,0.1290300571820417,0.1523267101575757,0.6322828130302102,28,2009,data/audio/track_00108.npy,data/spectrograms/track_00108.npy
